local_file,dataset_split,selection_role,openimages_split,image_id,acquisition,download_url,original_url,original_landing_url,license,author,title
dataset_v2/images/train/test_49b5655d76b69134.jpg,train,bottle,test,49b5655d76b69134,download,https://open-images-dataset.s3.amazonaws.com/test/49b5655d76b69134.jpg,https://farm5.staticflickr.com/3068/2958391751_9f2e9e2d53_o.jpg,https://www.flickr.com/photos/skyfire/2958391751,https://creativecommons.org/licenses/by/2.0/,Phil Long,Me and my wine
dataset_v2/images/train/test_49c530b6d3acea4d.jpg,train,bottle,test,49c530b6d3acea4d,download,https://open-images-dataset.s3.amazonaws.com/test/49c530b6d3acea4d.jpg,https://c6.staticflickr.com/4/3104/3129442102_0531737bee_o.jpg,https://www.flickr.com/photos/molotalk/3129442102,https://creativecommons.org/licenses/by/2.0/,Custom USB,Gatorade USB Drive 3
dataset_v2/images/train/test_49df299b42dace72.jpg,train,keyboard,test,49df299b42dace72,download,https://open-images-dataset.s3.amazonaws.com/test/49df299b42dace72.jpg,https://farm3.staticflickr.com/4040/4386765086_f304e07e43_o.jpg,https://www.flickr.com/photos/iontodirel/4386765086/,https://creativecommons.org/licenses/by/2.0/,Ion Todirel,DSC_3602
dataset_v2/images/train/test_4ba5b0c3c04d2680.jpg,train,bottle,test,4ba5b0c3c04d2680,download,https://open-images-dataset.s3.amazonaws.com/test/4ba5b0c3c04d2680.jpg,https://farm1.staticflickr.com/3451/3219591330_ae64b0cd88_o.jpg,https://www.flickr.com/photos/misschatter/3219591330,https://creativecommons.org/licenses/by/2.0/,Cathy T,NAT_6121
dataset_v2/images/train/test_4c9aacb8d3b16f48.jpg,train,bottle,test,4c9aacb8d3b16f48,download,https://open-images-dataset.s3.amazonaws.com/test/4c9aacb8d3b16f48.jpg,https://c1.staticflickr.com/4/3774/9033645908_201de830c0_o.jpg,https://www.flickr.com/photos/davispuh/9033645908,https://creativecommons.org/licenses/by/2.0/,Dāvis Mosāns,Coca-Cola
dataset_v2/images/train/test_4d0369f83e97f19e.jpg,train,bottle,test,4d0369f83e97f19e,download,https://open-images-dataset.s3.amazonaws.com/test/4d0369f83e97f19e.jpg,https://c7.staticflickr.com/6/5245/5207436325_1828e9fe81_o.jpg,https://www.flickr.com/photos/endymion120/5207436325,https://creativecommons.org/licenses/by/2.0/,(vincent desjardins),"France, Auvergne, Moulins (03), Pizzeria Don Camillo : &quot; Coca Cola light / Diet Coke &quot; (pour toutes nos soifs)"
dataset_v2/images/train/test_4d136d840730e3c8.jpg,train,bottle,test,4d136d840730e3c8,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/4d136d840730e3c8.jpg,https://c1.staticflickr.com/5/4123/4795983834_e57cd94b0a_o.jpg,https://www.flickr.com/photos/smagdali/4795983834,https://creativecommons.org/licenses/by/2.0/,Stefan Magdalinski,IMG_0535-2
dataset_v2/images/train/test_4d325aa5d811bd65.jpg,train,person_negative,test,4d325aa5d811bd65,download,https://open-images-dataset.s3.amazonaws.com/test/4d325aa5d811bd65.jpg,https://farm6.staticflickr.com/8682/16436607830_1ca9ab7dba_o.jpg,https://www.flickr.com/photos/brianlauer/16436607830,https://creativecommons.org/licenses/by/2.0/,Brian Lauer,Deb's 60th
dataset_v2/images/val/test_4dc6f35409b2df20.jpg,val,keyboard,test,4dc6f35409b2df20,download,https://open-images-dataset.s3.amazonaws.com/test/4dc6f35409b2df20.jpg,https://farm1.staticflickr.com/3148/2712455020_7cd611ef3e_o.jpg,https://www.flickr.com/photos/ankarino/2712455020,https://creativecommons.org/licenses/by/2.0/,Ankarino,IMG_0290
dataset_v2/images/val/test_4dd6d7f661ab5a29.jpg,val,keyboard,test,4dd6d7f661ab5a29,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/4dd6d7f661ab5a29.jpg,https://c2.staticflickr.com/3/2106/2158077575_63053ab27b_o.jpg,https://www.flickr.com/photos/acme/2158077575,https://creativecommons.org/licenses/by/2.0/,Leon Brocard,DSC06695
dataset_v2/images/train/test_4eb2de34e6b5682a.jpg,train,bottle,test,4eb2de34e6b5682a,download,https://open-images-dataset.s3.amazonaws.com/test/4eb2de34e6b5682a.jpg,https://c3.staticflickr.com/4/3036/2570796906_7e90750139_o.jpg,https://www.flickr.com/photos/gillyberlin/2570796906,https://creativecommons.org/licenses/by/2.0/,GillyBerlin,Leergut... Danke Herr TrittIhn
dataset_v2/images/train/test_4ee30f20fd17e8da.jpg,train,keyboard,test,4ee30f20fd17e8da,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/4ee30f20fd17e8da.jpg,https://c3.staticflickr.com/5/4026/4353300563_0a9173323e_o.jpg,https://www.flickr.com/photos/dakiny/4353300563,https://creativecommons.org/licenses/by/2.0/,Toshihiro Gamo,IBM USBキーボード　ウルトラナビ付
dataset_v2/images/val/test_4f514936ece6fc3a.jpg,val,keyboard,test,4f514936ece6fc3a,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/4f514936ece6fc3a.jpg,https://c3.staticflickr.com/4/3506/3950993310_5f81387fd8_o.jpg,https://www.flickr.com/photos/magicfab/3950993310,https://creativecommons.org/licenses/by/2.0/,Fabian Rodriguez,Samsung N120 Netbook with Ubuntu Karmic
dataset_v2/images/train/test_5012c81012d56761.jpg,train,keyboard,test,5012c81012d56761,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/5012c81012d56761.jpg,https://farm2.staticflickr.com/3699/11843948136_01525ea709_o.jpg,https://www.flickr.com/photos/alicegop/11843948136,https://creativecommons.org/licenses/by/2.0/,Alice Keeler,Black keyboard computer
dataset_v2/images/train/test_523fc8459792d811.jpg,train,keyboard,test,523fc8459792d811,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/523fc8459792d811.jpg,https://farm2.staticflickr.com/7176/6932359509_5b82143e8a_o.jpg,https://www.flickr.com/photos/62620004@N03/6932359509,https://creativecommons.org/licenses/by/2.0/,Algot Runeman,Keyboard
dataset_v2/images/train/test_5276ea5e873ec191.jpg,train,bottle,test,5276ea5e873ec191,download,https://open-images-dataset.s3.amazonaws.com/test/5276ea5e873ec191.jpg,https://farm2.staticflickr.com/7394/12738633433_b997c2b555_o.jpg,https://www.flickr.com/photos/ade_w/12738633433,https://creativecommons.org/licenses/by/2.0/,A White,image
dataset_v2/images/train/test_532631c4b8d57382.jpg,train,bottle,test,532631c4b8d57382,download,https://open-images-dataset.s3.amazonaws.com/test/532631c4b8d57382.jpg,https://farm3.staticflickr.com/70/194664545_94520957ef_o.jpg,https://www.flickr.com/photos/mshades/194664545,https://creativecommons.org/licenses/by/2.0/,Chris Gladis,Beers for Children
dataset_v2/images/train/test_53bb6b5aa8f33d1a.jpg,train,keyboard,test,53bb6b5aa8f33d1a,download,https://open-images-dataset.s3.amazonaws.com/test/53bb6b5aa8f33d1a.jpg,https://c3.staticflickr.com/2/1379/5180814366_fb6764aaa0_o.jpg,https://www.flickr.com/photos/mrbill/5180814366,https://creativecommons.org/licenses/by/2.0/,Bill Bradford,Before Keycap Swap
dataset_v2/images/val/test_5423bfc2695075ac.jpg,val,keyboard,test,5423bfc2695075ac,download,https://open-images-dataset.s3.amazonaws.com/test/5423bfc2695075ac.jpg,https://c5.staticflickr.com/6/5244/5202222015_c367b5ee37_o.jpg,https://www.flickr.com/photos/benhosking/5202222015,https://creativecommons.org/licenses/by/2.0/,Ben Hosking,2010_2411 - Household2_1
dataset_v2/images/train/test_565ef5f7dc87a8a3.jpg,train,bottle,test,565ef5f7dc87a8a3,download,https://open-images-dataset.s3.amazonaws.com/test/565ef5f7dc87a8a3.jpg,https://farm4.staticflickr.com/3758/19866332730_b72dc24948_o.jpg,https://www.flickr.com/photos/-indievidual/19866332730,https://creativecommons.org/licenses/by/2.0/,Gavin Jones,The drink bottle to rule them all! Bring on healthy drinking!
dataset_v2/images/train/test_56d884461fce73da.jpg,train,bottle,test,56d884461fce73da,download,https://open-images-dataset.s3.amazonaws.com/test/56d884461fce73da.jpg,https://c3.staticflickr.com/2/1424/699584239_f912e7fa9e_o.jpg,https://www.flickr.com/photos/mdg26/699584239,https://creativecommons.org/licenses/by/2.0/,Marc Gallant,Monster Seats 6.30.07 120
dataset_v2/images/train/test_571d6b9aecad897b.jpg,train,keyboard,test,571d6b9aecad897b,download,https://open-images-dataset.s3.amazonaws.com/test/571d6b9aecad897b.jpg,https://c4.staticflickr.com/1/28/39151761_7db5a98d4d_o.jpg,https://www.flickr.com/photos/sirmildredpierce/39151761,https://creativecommons.org/licenses/by/2.0/,Sir Mildred Pierce,DSC04022-Carolina
dataset_v2/images/train/test_5763c18dcc1fa1e4.jpg,train,keyboard,test,5763c18dcc1fa1e4,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/5763c18dcc1fa1e4.jpg,https://farm5.staticflickr.com/79/241779680_fc764a7e25_o.jpg,https://www.flickr.com/photos/benny_lin/241779680,https://creativecommons.org/licenses/by/2.0/,Benny Lin,QWERTY
dataset_v2/images/train/test_5838b213e80412de.jpg,train,bottle,test,5838b213e80412de,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/5838b213e80412de.jpg,https://c7.staticflickr.com/3/2763/4353726124_4130093af8_o.jpg,https://www.flickr.com/photos/rickbradley/4353726124,https://creativecommons.org/licenses/by/2.0/,Rick Bradley,"&quot;Toddy&quot;, aka &quot;palm beer&quot;, aka made in a bucket and poured in this bottle"
dataset_v2/images/val/test_59ee0fcba4d1b8d3.jpg,val,keyboard,test,59ee0fcba4d1b8d3,download,https://open-images-dataset.s3.amazonaws.com/test/59ee0fcba4d1b8d3.jpg,https://farm4.staticflickr.com/3680/11368502033_acdac2c59b_o.jpg,https://www.flickr.com/photos/92334668@N07/11368502033,https://creativecommons.org/licenses/by/2.0/,tec_estromberg,8535779032_7f40b0fdcc_k
dataset_v2/images/train/test_5a0724e94d975c26.jpg,train,bottle,test,5a0724e94d975c26,download,https://open-images-dataset.s3.amazonaws.com/test/5a0724e94d975c26.jpg,https://farm7.staticflickr.com/3509/3779449961_50336fb5cd_o.jpg,https://www.flickr.com/photos/somegeekintn/3779449961,https://creativecommons.org/licenses/by/2.0/,Casey Fleser,Nice Jugs (212 / 365)
dataset_v2/images/train/test_5aadcedd8fedc9f0.jpg,train,keyboard,test,5aadcedd8fedc9f0,download,https://open-images-dataset.s3.amazonaws.com/test/5aadcedd8fedc9f0.jpg,https://farm1.staticflickr.com/8387/8528549142_4cdf737cfc_o.jpg,https://www.flickr.com/photos/24931020@N02/8528549142,https://creativecommons.org/licenses/by/2.0/,Ozzy Delaney,Keyboard
dataset_v2/images/train/test_5bb5473e89bd1099.jpg,train,bottle,test,5bb5473e89bd1099,download,https://open-images-dataset.s3.amazonaws.com/test/5bb5473e89bd1099.jpg,https://c2.staticflickr.com/4/3174/5863465766_266cc3e6c9_o.jpg,https://www.flickr.com/photos/tangi_bertin/5863465766,https://creativecommons.org/licenses/by/2.0/,tangi bertin,Vodka
dataset_v2/images/train/test_5c809d864b5de8fa.jpg,train,keyboard,test,5c809d864b5de8fa,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/5c809d864b5de8fa.jpg,https://c3.staticflickr.com/8/7358/16549536865_26704ec35d_o.jpg,https://www.flickr.com/photos/128617711@N04/16549536865,https://creativecommons.org/licenses/by/2.0/,Πανεπιστήμιο Μακεδονίας - University of Macedonia,Bloomberg
dataset_v2/images/val/test_5d6599f2914a90e6.jpg,val,keyboard,test,5d6599f2914a90e6,download,https://open-images-dataset.s3.amazonaws.com/test/5d6599f2914a90e6.jpg,https://farm7.staticflickr.com/5569/15052439521_754c3d37ae_o.jpg,https://www.flickr.com/photos/mccun934/15052439521,https://creativecommons.org/licenses/by/2.0/,Mike McCune,worn keys
dataset_v2/images/train/test_5d71d98e6ca58173.jpg,train,keyboard,test,5d71d98e6ca58173,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/5d71d98e6ca58173.jpg,https://farm4.staticflickr.com/3622/3360990963_59db6f3e4e_o.jpg,https://www.flickr.com/photos/briansolis/3360990963,https://creativecommons.org/licenses/by/2.0/,Brian Solis,Thinner than Air - New Dell Adamo in the Wild
dataset_v2/images/train/test_5e0a6def2bc044c6.jpg,train,keyboard,test,5e0a6def2bc044c6,download,https://open-images-dataset.s3.amazonaws.com/test/5e0a6def2bc044c6.jpg,https://farm7.staticflickr.com/1058/536317822_b3466ec786_o.jpg,https://www.flickr.com/photos/davidcjones/536317822,https://creativecommons.org/licenses/by/2.0/,David Jones,Virgin Radio's OB studio
dataset_v2/images/train/test_5ec36632c7ef2d52.jpg,train,keyboard,test,5ec36632c7ef2d52,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/5ec36632c7ef2d52.jpg,https://farm3.staticflickr.com/7335/8726182892_7568ff6a1d_o.jpg,https://www.flickr.com/photos/lenovosocialmedia/8726182892,https://creativecommons.org/licenses/by/2.0/,Lenovo Social Media,ThinkPad-Helix-Convertible-Tablet-PC-Closeup-Keyboard-View-12L-940x475
dataset_v2/images/val/test_5effb13eaf829289.jpg,val,bottle,test,5effb13eaf829289,download,https://open-images-dataset.s3.amazonaws.com/test/5effb13eaf829289.jpg,https://c2.staticflickr.com/4/3091/5868488247_28e1e44bec_o.jpg,https://www.flickr.com/photos/enixii/5868488247,https://creativecommons.org/licenses/by/2.0/,chia ying Yang,雨過天晴
dataset_v2/images/train/test_5f18f24071153425.jpg,train,keyboard,test,5f18f24071153425,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/5f18f24071153425.jpg,https://farm6.staticflickr.com/7205/6968911831_66d6e0bfc8_o.jpg,https://www.flickr.com/photos/alternativeroute/6968911831,https://creativecommons.org/licenses/by/2.0/,Jacques,Cyrus One doing Computer Sound Duties
dataset_v2/images/train/test_5f2c0ab38d60dc42.jpg,train,keyboard,test,5f2c0ab38d60dc42,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/5f2c0ab38d60dc42.jpg,https://farm3.staticflickr.com/3215/2887437661_f9e1aa1a06_o.jpg,https://www.flickr.com/photos/burgermac/2887437661,https://creativecommons.org/licenses/by/2.0/,Burgermac,my new desk at night
dataset_v2/images/train/test_5fd2be53e962258f.jpg,train,keyboard,test,5fd2be53e962258f,download,https://open-images-dataset.s3.amazonaws.com/test/5fd2be53e962258f.jpg,https://c8.staticflickr.com/8/7366/8802427694_6ab68b73dc_o.jpg,https://www.flickr.com/photos/martinwcox/8802427694,https://creativecommons.org/licenses/by/2.0/,Martin Cox,IMK keyboard
dataset_v2/images/train/test_5fd33522bf2388ae.jpg,train,bottle,test,5fd33522bf2388ae,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/5fd33522bf2388ae.jpg,https://c7.staticflickr.com/6/5259/5485797539_903171f3df_o.jpg,https://www.flickr.com/photos/topsteph53/5485797539,https://creativecommons.org/licenses/by/2.0/,Stephane Mignon,Toilettage et bichonnage avant le passage devant les jurys
dataset_v2/images/train/test_600d910af3cbb842.jpg,train,bottle,test,600d910af3cbb842,download,https://open-images-dataset.s3.amazonaws.com/test/600d910af3cbb842.jpg,https://farm3.staticflickr.com/7063/6809651354_df44614505_o.jpg,https://www.flickr.com/photos/61818890@N08/6809651354,https://creativecommons.org/licenses/by/2.0/,Newsum Antiques,Mdina bottles & bark textured 001
dataset_v2/images/train/test_6080b176733fc8a1.jpg,train,keyboard,test,6080b176733fc8a1,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/6080b176733fc8a1.jpg,https://farm2.staticflickr.com/5675/20357496588_e942291ebe_o.jpg,https://www.flickr.com/photos/62620004@N03/20357496588,https://creativecommons.org/licenses/by/2.0/,Algot Runeman,Losing Control
dataset_v2/images/train/test_60c4349296d069e7.jpg,train,keyboard,test,60c4349296d069e7,download,https://open-images-dataset.s3.amazonaws.com/test/60c4349296d069e7.jpg,https://farm8.staticflickr.com/3155/2982799566_74fd3c9c28_o.jpg,https://www.flickr.com/photos/cristiano_betta/2982799566,https://creativecommons.org/licenses/by/2.0/,Cristiano Betta,Employer of the Month
dataset_v2/images/train/test_613d9627cf42c116.jpg,train,person_negative,test,613d9627cf42c116,download,https://open-images-dataset.s3.amazonaws.com/test/613d9627cf42c116.jpg,https://farm7.staticflickr.com/2014/2449012073_40670e51f2_o.jpg,https://www.flickr.com/photos/denisdefreyne/2449012073,https://creativecommons.org/licenses/by/2.0/,Denis Defreyne,Horse I
dataset_v2/images/train/test_61b8a57a28449a0e.jpg,train,person_negative,test,61b8a57a28449a0e,download,https://open-images-dataset.s3.amazonaws.com/test/61b8a57a28449a0e.jpg,https://c7.staticflickr.com/6/5503/9265154807_772397daf5_o.jpg,https://www.flickr.com/photos/funkdooby/9265154807,https://creativecommons.org/licenses/by/2.0/,Funk Dooby,Velocity
dataset_v2/images/train/test_620a6f268e368d7e.jpg,train,bottle,test,620a6f268e368d7e,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/620a6f268e368d7e.jpg,https://c7.staticflickr.com/6/5172/5486359102_8e7b9acf91_o.jpg,https://www.flickr.com/photos/larrison/5486359102,https://creativecommons.org/licenses/by/2.0/,Jim Larrison,Wanna Drink?
dataset_v2/images/train/test_6269f38b8d4ab95d.jpg,train,keyboard,test,6269f38b8d4ab95d,download,https://open-images-dataset.s3.amazonaws.com/test/6269f38b8d4ab95d.jpg,https://c6.staticflickr.com/6/5286/5289982079_beca460604_o.jpg,https://www.flickr.com/photos/ncmichael2k3/5289982079,https://creativecommons.org/licenses/by/2.0/,Mike P.,DSC02037
dataset_v2/images/train/test_62bd75d61eb49c82.jpg,train,person_negative,test,62bd75d61eb49c82,download,https://open-images-dataset.s3.amazonaws.com/test/62bd75d61eb49c82.jpg,https://farm3.staticflickr.com/4107/5093169539_7a7140b916_o.jpg,https://www.flickr.com/photos/visitfingerlakes/5093169539,https://creativecommons.org/licenses/by/2.0/,Visit Finger Lakes,The Gell Center's Treehouse
dataset_v2/images/train/test_634b484d793145ba.jpg,train,keyboard,test,634b484d793145ba,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/634b484d793145ba.jpg,https://c3.staticflickr.com/8/7452/12298541173_d3f08cecd0_o.jpg,https://www.flickr.com/photos/106051019@N03/12298541173,https://creativecommons.org/licenses/by/2.0/,24 Salt Lake,Keyboard
dataset_v2/images/train/test_63f06bca0bd7c1f9.jpg,train,bottle,test,63f06bca0bd7c1f9,download,https://open-images-dataset.s3.amazonaws.com/test/63f06bca0bd7c1f9.jpg,https://c2.staticflickr.com/6/5241/5373278175_baa2b6f3a9_o.jpg,https://www.flickr.com/photos/robellisphotography/5373278175,https://creativecommons.org/licenses/by/2.0/,Rob Ellis,How british? lol
dataset_v2/images/train/test_651aea199693312d.jpg,train,keyboard,test,651aea199693312d,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/651aea199693312d.jpg,https://c6.staticflickr.com/6/5348/8869814840_deec4fba43_o.jpg,https://www.flickr.com/photos/lorn/8869814840,https://creativecommons.org/licenses/by/2.0/,Lindolfo Rodrigues,Novo mousepad da Apple
dataset_v2/images/train/test_656f864dafb7a88a.jpg,train,bottle,test,656f864dafb7a88a,download,https://open-images-dataset.s3.amazonaws.com/test/656f864dafb7a88a.jpg,https://c3.staticflickr.com/4/3124/3174096779_ee8dab53ce_o.jpg,https://www.flickr.com/photos/claudia_midori/3174096779,https://creativecommons.org/licenses/by/2.0/,Claudia_midori,Espero aumentar a coleção em breve
dataset_v2/images/train/test_662790dc7792665d.jpg,train,keyboard,test,662790dc7792665d,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/662790dc7792665d.jpg,https://c6.staticflickr.com/1/254/517204107_af247e2c7b_o.jpg,https://www.flickr.com/photos/emeryjl/517204107,https://creativecommons.org/licenses/by/2.0/,James Emery,NVMC control room_1395
dataset_v2/images/train/test_673e1e5464b5aa71.jpg,train,keyboard,test,673e1e5464b5aa71,download,https://open-images-dataset.s3.amazonaws.com/test/673e1e5464b5aa71.jpg,https://farm2.staticflickr.com/5091/5439971645_cf0c1669e2_o.jpg,https://www.flickr.com/photos/58936516@N03/5439971645,https://creativecommons.org/licenses/by/2.0/,oldmansweaters,Detail
dataset_v2/images/train/test_676640538ee682d7.jpg,train,keyboard,test,676640538ee682d7,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/676640538ee682d7.jpg,https://farm8.staticflickr.com/724/20423098619_4e4942aa76_o.jpg,https://www.flickr.com/photos/68387974@N02/20423098619,https://creativecommons.org/licenses/by/2.0/,Eric Haines,Minecraft at SIGGRAPH
dataset_v2/images/train/test_6769f1922bf5bda7.jpg,train,keyboard,test,6769f1922bf5bda7,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/6769f1922bf5bda7.jpg,https://farm8.staticflickr.com/7700/16855662089_99bbbc5cdd_o.jpg,https://www.flickr.com/photos/photographingtravis/16855662089,https://creativecommons.org/licenses/by/2.0/,Travis Wise,Bloomberg Terminal
dataset_v2/images/train/test_677079e079c4564f.jpg,train,bottle,test,677079e079c4564f,download,https://open-images-dataset.s3.amazonaws.com/test/677079e079c4564f.jpg,https://c8.staticflickr.com/6/5298/5500041357_8f616ddfb0_o.jpg,https://www.flickr.com/photos/caimi/5500041357,https://creativecommons.org/licenses/by/2.0/,Carlos Caimi,"Cerveja Artesanal - Caldo de Bituca, taça"
dataset_v2/images/val/test_679d55687eb67ec6.jpg,val,bottle,test,679d55687eb67ec6,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/679d55687eb67ec6.jpg,https://farm7.staticflickr.com/3718/9342864999_cfd470055d_o.jpg,https://www.flickr.com/photos/pk2/9342864999,https://creativecommons.org/licenses/by/2.0/,Petri Kekkonen,Spiritus
dataset_v2/images/train/test_67b01491e25f36b6.jpg,train,person_negative,test,67b01491e25f36b6,download,https://open-images-dataset.s3.amazonaws.com/test/67b01491e25f36b6.jpg,https://farm7.staticflickr.com/1207/1206798393_475f076bee_o.jpg,https://www.flickr.com/photos/paul_lowry/1206798393,https://creativecommons.org/licenses/by/2.0/,Paul Lowry,Skull and Buns
dataset_v2/images/val/test_6837cb47d1cf10a8.jpg,val,bottle,test,6837cb47d1cf10a8,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/6837cb47d1cf10a8.jpg,https://c1.staticflickr.com/2/1440/699568762_a128d40a43_o.jpg,https://www.flickr.com/photos/lollyknit/699568762,https://creativecommons.org/licenses/by/2.0/,LollyKnit,Ferrari-Carano Cabernet Sauvignon
dataset_v2/images/train/test_691afdfd83fac743.jpg,train,person_negative,test,691afdfd83fac743,download,https://open-images-dataset.s3.amazonaws.com/test/691afdfd83fac743.jpg,https://farm4.staticflickr.com/71/214914800_84f48d31f8_o.jpg,https://www.flickr.com/photos/shodan/214914800,https://creativecommons.org/licenses/by/2.0/,Ivan Fourie,Champion
dataset_v2/images/val/test_69527747026688cb.jpg,val,bottle,test,69527747026688cb,download,https://open-images-dataset.s3.amazonaws.com/test/69527747026688cb.jpg,https://c4.staticflickr.com/4/3814/9977526634_bdcfbf7350_o.jpg,https://www.flickr.com/photos/yto/9977526634,https://creativecommons.org/licenses/by/2.0/,Tatsuo Yamashita,コーラ
dataset_v2/images/train/test_699fbcd4c6c886bc.jpg,train,bottle,test,699fbcd4c6c886bc,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/699fbcd4c6c886bc.jpg,https://c5.staticflickr.com/4/3751/13826704563_9baf676886_o.jpg,https://www.flickr.com/photos/121604873@N05/13826704563,https://creativecommons.org/licenses/by/2.0/,club125.greenbelt,032
dataset_v2/images/train/test_69ea275962c314b5.jpg,train,keyboard,test,69ea275962c314b5,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/69ea275962c314b5.jpg,https://farm6.staticflickr.com/4029/4439862854_a50a910151_o.jpg,https://www.flickr.com/photos/rankingfuuta/4439862854,https://creativecommons.org/licenses/by/2.0/,Aaron Stidwell,My Work Station
dataset_v2/images/train/test_6a022a9e9f413293.jpg,train,bottle,test,6a022a9e9f413293,baseline-copy,https://open-images-dataset.s3.amazonaws.com/test/6a022a9e9f413293.jpg,https://farm4.staticflickr.com/4023/5119090433_175e3de622_o.jpg,https://www.flickr.com/photos/heyfrank/5119090433/,https://creativecommons.org/licenses/by/2.0/,hey Frank!,&quot;La copa inclinada color&quot;
dataset_v2/images/train/test_6b3be66ee526c1b2.jpg,train,bottle,test,6b3be66ee526c1b2,download,https://open-images-dataset.s3.amazonaws.com/test/6b3be66ee526c1b2.jpg,https://farm3.staticflickr.com/7291/10885789564_06e93e5335_o.jpg,https://www.flickr.com/photos/julia-bickerstaff/10885789564,https://creativecommons.org/licenses/by/2.0/,Julia Bickerstaff,Vowers
dataset_v2/images/train/test_6c2544526e61a41a.jpg,train,keyboard,test,6c2544526e61a41a,download,https://open-images-dataset.s3.amazonaws.com/test/6c2544526e61a41a.jpg,https://c3.staticflickr.com/4/3862/15195632275_d900d32a1d_o.jpg,https://www.flickr.com/photos/casek/15195632275,https://creativecommons.org/licenses/by/2.0/,Keisuke Mutoh,開発マシンのubuntu、bluetooth死んでキーボード取り替え。。 前にもあったんだが、どうやって復旧したんだっけ？。。 とりあえず、usbの黒い方でいくけど、厚みの違いで慣れるまで手首痛くなるタイプw
dataset_v2/images/train/test_6c8c6f6d910270df.jpg,train,person_negative,test,6c8c6f6d910270df,download,https://open-images-dataset.s3.amazonaws.com/test/6c8c6f6d910270df.jpg,https://c8.staticflickr.com/9/8620/16660517286_dc96919ff7_o.jpg,https://www.flickr.com/photos/kecko/16660517286,https://creativecommons.org/licenses/by/2.0/,Kecko,SV-RTL Rescue
dataset_v2/images/train/test_6e1f1d40d59771ec.jpg,train,keyboard,test,6e1f1d40d59771ec,download,https://open-images-dataset.s3.amazonaws.com/test/6e1f1d40d59771ec.jpg,https://c5.staticflickr.com/8/7118/6946429234_ded625ddd8_o.jpg,https://www.flickr.com/photos/chesterbr/6946429234,https://creativecommons.org/licenses/by/2.0/,Chester,"The Art of Video Games Expo @ Washington, D.C."
dataset_v2/images/train/test_6e222f2fbdd0bef3.jpg,train,keyboard,test,6e222f2fbdd0bef3,download,https://open-images-dataset.s3.amazonaws.com/test/6e222f2fbdd0bef3.jpg,https://farm4.staticflickr.com/7029/6657496677_802a841b5c_o.jpg,https://www.flickr.com/photos/burnaway/6657496677/,https://creativecommons.org/licenses/by/2.0/,BurnAway,Bean selects from 2 Terabytes of video clips
dataset_v2/images/train/test_6f14ec453234b66f.jpg,train,bottle,test,6f14ec453234b66f,download,https://open-images-dataset.s3.amazonaws.com/test/6f14ec453234b66f.jpg,https://c8.staticflickr.com/9/8371/8534578744_6b250e034e_o.jpg,https://www.flickr.com/photos/worldwaterday/8534578744,https://creativecommons.org/licenses/by/2.0/,PUMP AID,Plastic bottle
dataset_v2/images/train/test_704df7f8d1059b57.jpg,train,bottle,test,704df7f8d1059b57,download,https://open-images-dataset.s3.amazonaws.com/test/704df7f8d1059b57.jpg,https://farm8.staticflickr.com/2731/4150162273_691fbda8a0_o.jpg,https://www.flickr.com/photos/hmk/4150162273,https://creativecommons.org/licenses/by/2.0/,H. Michael Karshis,Redbone Cavern Club Reserve
dataset_v2/images/val/test_710f84bf43ca161d.jpg,val,bottle,test,710f84bf43ca161d,download,https://open-images-dataset.s3.amazonaws.com/test/710f84bf43ca161d.jpg,https://c6.staticflickr.com/4/3074/3016402059_a47aeecb64_o.jpg,https://www.flickr.com/photos/cote/3016402059,https://creativecommons.org/licenses/by/2.0/,Michael Coté,Sunday afternoon at the French Grocery
