local_file,dataset_split,selection_role,source_dataset,coco_image_id,coco_file_name,acquisition,download_url,flickr_url,license_id,license_name,license_url,horizontal_bottle_boxes
dataset_v3/images/train/coco_train2017_000000119909.jpg,train,keyboard,COCO 2017 train,119909,000000119909.jpg,download,http://images.cocodataset.org/train2017/000000119909.jpg,http://farm4.staticflickr.com/3279/2917333971_8c26fcf554_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,0
dataset_v3/images/train/coco_train2017_000000122777.jpg,train,keyboard,COCO 2017 train,122777,000000122777.jpg,download,http://images.cocodataset.org/train2017/000000122777.jpg,http://farm3.staticflickr.com/2652/3969625150_5db8ab38ec_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,0
dataset_v3/images/val/coco_train2017_000000123473.jpg,val,horizontal_bottle,COCO 2017 train,123473,000000123473.jpg,download,http://images.cocodataset.org/train2017/000000123473.jpg,http://farm9.staticflickr.com/8108/8558813229_3b5cc21e58_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000124002.jpg,train,horizontal_bottle,COCO 2017 train,124002,000000124002.jpg,download,http://images.cocodataset.org/train2017/000000124002.jpg,http://farm1.staticflickr.com/97/244461414_fc7995fe94_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,1
dataset_v3/images/train/coco_train2017_000000124347.jpg,train,horizontal_bottle,COCO 2017 train,124347,000000124347.jpg,download,http://images.cocodataset.org/train2017/000000124347.jpg,http://farm9.staticflickr.com/8027/7170155123_5d6e9b69d6_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,1
dataset_v3/images/train/coco_train2017_000000125107.jpg,train,horizontal_bottle,COCO 2017 train,125107,000000125107.jpg,download,http://images.cocodataset.org/train2017/000000125107.jpg,http://farm1.staticflickr.com/97/210955936_a32624214c_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000125353.jpg,train,horizontal_bottle,COCO 2017 train,125353,000000125353.jpg,download,http://images.cocodataset.org/train2017/000000125353.jpg,http://farm9.staticflickr.com/8057/8178928168_fcf3bf31a0_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000126737.jpg,train,horizontal_bottle,COCO 2017 train,126737,000000126737.jpg,download,http://images.cocodataset.org/train2017/000000126737.jpg,http://farm8.staticflickr.com/7309/9582280266_8aa7c33193_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1
dataset_v3/images/train/coco_train2017_000000130518.jpg,train,keyboard,COCO 2017 train,130518,000000130518.jpg,download,http://images.cocodataset.org/train2017/000000130518.jpg,http://farm4.staticflickr.com/3451/3199728685_9f3016f2eb_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,0
dataset_v3/images/train/coco_train2017_000000131162.jpg,train,horizontal_bottle,COCO 2017 train,131162,000000131162.jpg,download,http://images.cocodataset.org/train2017/000000131162.jpg,http://farm2.staticflickr.com/1209/544719719_08562d0269_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000131282.jpg,train,person_negative,COCO 2017 train,131282,000000131282.jpg,download,http://images.cocodataset.org/train2017/000000131282.jpg,http://farm4.staticflickr.com/3240/2393665538_13856037de_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,0
dataset_v3/images/val/coco_train2017_000000132494.jpg,val,horizontal_bottle,COCO 2017 train,132494,000000132494.jpg,download,http://images.cocodataset.org/train2017/000000132494.jpg,http://farm8.staticflickr.com/7166/6474679451_0fa4a702d2_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1
dataset_v3/images/val/coco_train2017_000000133071.jpg,val,horizontal_bottle,COCO 2017 train,133071,000000133071.jpg,download,http://images.cocodataset.org/train2017/000000133071.jpg,http://farm8.staticflickr.com/7440/8822801000_4a7f1a15fc_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,1
dataset_v3/images/val/coco_train2017_000000133403.jpg,val,person_negative,COCO 2017 train,133403,000000133403.jpg,download,http://images.cocodataset.org/train2017/000000133403.jpg,http://farm5.staticflickr.com/4080/4887346207_a1187b3ef9_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/val/coco_train2017_000000134144.jpg,val,horizontal_bottle,COCO 2017 train,134144,000000134144.jpg,download,http://images.cocodataset.org/train2017/000000134144.jpg,http://farm4.staticflickr.com/3154/2749031597_c74f4873c1_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000134782.jpg,train,horizontal_bottle,COCO 2017 train,134782,000000134782.jpg,download,http://images.cocodataset.org/train2017/000000134782.jpg,http://farm3.staticflickr.com/2836/9074861763_15d68e7a17_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1
dataset_v3/images/train/coco_train2017_000000137573.jpg,train,keyboard,COCO 2017 train,137573,000000137573.jpg,download,http://images.cocodataset.org/train2017/000000137573.jpg,http://farm6.staticflickr.com/5082/5267758721_1b9495e988_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,0
dataset_v3/images/train/coco_train2017_000000138915.jpg,train,horizontal_bottle,COCO 2017 train,138915,000000138915.jpg,download,http://images.cocodataset.org/train2017/000000138915.jpg,http://farm7.staticflickr.com/6103/7016560335_37891587a4_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2
dataset_v3/images/train/coco_train2017_000000139327.jpg,train,keyboard,COCO 2017 train,139327,000000139327.jpg,download,http://images.cocodataset.org/train2017/000000139327.jpg,http://farm5.staticflickr.com/4048/4674406712_b478c1cfa6_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000141040.jpg,train,horizontal_bottle,COCO 2017 train,141040,000000141040.jpg,download,http://images.cocodataset.org/train2017/000000141040.jpg,http://farm4.staticflickr.com/3800/9780007196_1335656452_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000141673.jpg,train,horizontal_bottle,COCO 2017 train,141673,000000141673.jpg,download,http://images.cocodataset.org/train2017/000000141673.jpg,http://farm4.staticflickr.com/3477/3294326344_691541cb41_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000143123.jpg,train,keyboard,COCO 2017 train,143123,000000143123.jpg,download,http://images.cocodataset.org/train2017/000000143123.jpg,http://farm4.staticflickr.com/3383/3328121439_e83164572d_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,0
dataset_v3/images/train/coco_train2017_000000144007.jpg,train,horizontal_bottle,COCO 2017 train,144007,000000144007.jpg,download,http://images.cocodataset.org/train2017/000000144007.jpg,http://farm7.staticflickr.com/6105/6270923008_03cd647e20_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000145444.jpg,train,keyboard,COCO 2017 train,145444,000000145444.jpg,download,http://images.cocodataset.org/train2017/000000145444.jpg,http://farm1.staticflickr.com/26/64248237_a6c697030c_z.jpg,6,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000153710.jpg,train,horizontal_bottle,COCO 2017 train,153710,000000153710.jpg,download,http://images.cocodataset.org/train2017/000000153710.jpg,http://farm1.staticflickr.com/51/107245546_3529e1d7f5_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,1
dataset_v3/images/train/coco_train2017_000000157700.jpg,train,keyboard,COCO 2017 train,157700,000000157700.jpg,download,http://images.cocodataset.org/train2017/000000157700.jpg,http://farm1.staticflickr.com/31/52590848_258b152a8b_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000157707.jpg,train,horizontal_bottle,COCO 2017 train,157707,000000157707.jpg,download,http://images.cocodataset.org/train2017/000000157707.jpg,http://farm3.staticflickr.com/2068/2391643470_882e5473a5_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,1
dataset_v3/images/train/coco_train2017_000000158335.jpg,train,person_negative,COCO 2017 train,158335,000000158335.jpg,download,http://images.cocodataset.org/train2017/000000158335.jpg,http://farm4.staticflickr.com/3458/3866101576_0e672c5fde_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,0
dataset_v3/images/val/coco_train2017_000000162735.jpg,val,horizontal_bottle,COCO 2017 train,162735,000000162735.jpg,download,http://images.cocodataset.org/train2017/000000162735.jpg,http://farm4.staticflickr.com/3092/3094100702_b7a9343954_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1
dataset_v3/images/val/coco_train2017_000000166959.jpg,val,horizontal_bottle,COCO 2017 train,166959,000000166959.jpg,download,http://images.cocodataset.org/train2017/000000166959.jpg,http://farm4.staticflickr.com/3247/2919727063_dfa4301a8c_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000169810.jpg,train,person_negative,COCO 2017 train,169810,000000169810.jpg,download,http://images.cocodataset.org/train2017/000000169810.jpg,http://farm6.staticflickr.com/5203/5253622418_1e76129952_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,0
dataset_v3/images/train/coco_train2017_000000169872.jpg,train,keyboard,COCO 2017 train,169872,000000169872.jpg,download,http://images.cocodataset.org/train2017/000000169872.jpg,http://farm4.staticflickr.com/3546/3461797825_0219c6fbfe_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,0
dataset_v3/images/train/coco_train2017_000000171192.jpg,train,horizontal_bottle,COCO 2017 train,171192,000000171192.jpg,download,http://images.cocodataset.org/train2017/000000171192.jpg,http://farm5.staticflickr.com/4143/4861230658_e9f5d933c4_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/val/coco_train2017_000000171199.jpg,val,horizontal_bottle,COCO 2017 train,171199,000000171199.jpg,download,http://images.cocodataset.org/train2017/000000171199.jpg,http://farm8.staticflickr.com/7411/10132508245_4906045f3c_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000175440.jpg,train,horizontal_bottle,COCO 2017 train,175440,000000175440.jpg,download,http://images.cocodataset.org/train2017/000000175440.jpg,http://farm6.staticflickr.com/5299/5483262610_750f73cca4_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000178485.jpg,train,horizontal_bottle,COCO 2017 train,178485,000000178485.jpg,download,http://images.cocodataset.org/train2017/000000178485.jpg,http://farm9.staticflickr.com/8242/8515933294_9f9981323b_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000180463.jpg,train,person_negative,COCO 2017 train,180463,000000180463.jpg,download,http://images.cocodataset.org/train2017/000000180463.jpg,http://farm5.staticflickr.com/4117/4795003023_357a7dc03a_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000181453.jpg,train,horizontal_bottle,COCO 2017 train,181453,000000181453.jpg,download,http://images.cocodataset.org/train2017/000000181453.jpg,http://farm3.staticflickr.com/2310/2540856376_5e390bf4a4_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/val/coco_train2017_000000182645.jpg,val,keyboard,COCO 2017 train,182645,000000182645.jpg,download,http://images.cocodataset.org/train2017/000000182645.jpg,http://farm1.staticflickr.com/146/369128063_0e68ebba32_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,0
dataset_v3/images/train/coco_train2017_000000184903.jpg,train,keyboard,COCO 2017 train,184903,000000184903.jpg,download,http://images.cocodataset.org/train2017/000000184903.jpg,http://farm3.staticflickr.com/2374/2106536036_ef1da6bca4_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,0
dataset_v3/images/train/coco_train2017_000000185025.jpg,train,horizontal_bottle,COCO 2017 train,185025,000000185025.jpg,download,http://images.cocodataset.org/train2017/000000185025.jpg,http://farm9.staticflickr.com/8428/7510793594_e58e141860_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,1
dataset_v3/images/val/coco_train2017_000000185571.jpg,val,keyboard,COCO 2017 train,185571,000000185571.jpg,download,http://images.cocodataset.org/train2017/000000185571.jpg,http://farm1.staticflickr.com/31/51108351_80a6ff6f34_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000185577.jpg,train,horizontal_bottle,COCO 2017 train,185577,000000185577.jpg,download,http://images.cocodataset.org/train2017/000000185577.jpg,http://farm5.staticflickr.com/4127/5095301975_1a702c0fb9_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/val/coco_train2017_000000186442.jpg,val,keyboard,COCO 2017 train,186442,000000186442.jpg,download,http://images.cocodataset.org/train2017/000000186442.jpg,http://farm4.staticflickr.com/3313/3599638711_b3e9e63a08_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,0
dataset_v3/images/train/coco_train2017_000000186608.jpg,train,person_negative,COCO 2017 train,186608,000000186608.jpg,download,http://images.cocodataset.org/train2017/000000186608.jpg,http://farm9.staticflickr.com/8265/8661365953_3141753f0f_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,0
dataset_v3/images/val/coco_train2017_000000186927.jpg,val,horizontal_bottle,COCO 2017 train,186927,000000186927.jpg,download,http://images.cocodataset.org/train2017/000000186927.jpg,http://farm1.staticflickr.com/26/45728145_0574678e7f_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/val/coco_train2017_000000189153.jpg,val,person_negative,COCO 2017 train,189153,000000189153.jpg,download,http://images.cocodataset.org/train2017/000000189153.jpg,http://farm4.staticflickr.com/3644/3465011066_fdaf8edbe4_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,0
dataset_v3/images/train/coco_train2017_000000191314.jpg,train,keyboard,COCO 2017 train,191314,000000191314.jpg,download,http://images.cocodataset.org/train2017/000000191314.jpg,http://farm4.staticflickr.com/3384/3445698309_2d52626098_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,0
dataset_v3/images/train/coco_train2017_000000191444.jpg,train,keyboard,COCO 2017 train,191444,000000191444.jpg,download,http://images.cocodataset.org/train2017/000000191444.jpg,http://farm8.staticflickr.com/7164/6615118575_f1624e27b3_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,0
dataset_v3/images/val/coco_train2017_000000192236.jpg,val,horizontal_bottle,COCO 2017 train,192236,000000192236.jpg,download,http://images.cocodataset.org/train2017/000000192236.jpg,http://farm3.staticflickr.com/2745/4393730490_511bcb0623_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1
dataset_v3/images/train/coco_train2017_000000192273.jpg,train,horizontal_bottle,COCO 2017 train,192273,000000192273.jpg,download,http://images.cocodataset.org/train2017/000000192273.jpg,http://farm4.staticflickr.com/3098/2707056285_22553401ef_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,1
dataset_v3/images/val/coco_train2017_000000198426.jpg,val,horizontal_bottle,COCO 2017 train,198426,000000198426.jpg,download,http://images.cocodataset.org/train2017/000000198426.jpg,http://farm3.staticflickr.com/2861/9377135050_a225761a93_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000200181.jpg,train,horizontal_bottle,COCO 2017 train,200181,000000200181.jpg,download,http://images.cocodataset.org/train2017/000000200181.jpg,http://farm4.staticflickr.com/3213/3149232627_dbee3cd5d2_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000201249.jpg,train,horizontal_bottle,COCO 2017 train,201249,000000201249.jpg,download,http://images.cocodataset.org/train2017/000000201249.jpg,http://farm7.staticflickr.com/6224/6282853816_bcd55dbc9e_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000201406.jpg,train,horizontal_bottle,COCO 2017 train,201406,000000201406.jpg,download,http://images.cocodataset.org/train2017/000000201406.jpg,http://farm4.staticflickr.com/3318/3176195274_78a5d0d43f_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2
dataset_v3/images/train/coco_train2017_000000203054.jpg,train,horizontal_bottle,COCO 2017 train,203054,000000203054.jpg,download,http://images.cocodataset.org/train2017/000000203054.jpg,http://farm3.staticflickr.com/2555/3987704270_e87bd6da9f_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000203269.jpg,train,person_negative,COCO 2017 train,203269,000000203269.jpg,download,http://images.cocodataset.org/train2017/000000203269.jpg,http://farm4.staticflickr.com/3202/2345517887_36ef2e7551_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,0
dataset_v3/images/train/coco_train2017_000000203734.jpg,train,horizontal_bottle,COCO 2017 train,203734,000000203734.jpg,download,http://images.cocodataset.org/train2017/000000203734.jpg,http://farm9.staticflickr.com/8454/7929222840_7dc2c77c34_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000205023.jpg,train,horizontal_bottle,COCO 2017 train,205023,000000205023.jpg,download,http://images.cocodataset.org/train2017/000000205023.jpg,http://farm1.staticflickr.com/84/246927552_93ec18685a_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000208028.jpg,train,keyboard,COCO 2017 train,208028,000000208028.jpg,download,http://images.cocodataset.org/train2017/000000208028.jpg,http://farm5.staticflickr.com/4039/4415070039_49cb919603_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000208121.jpg,train,horizontal_bottle,COCO 2017 train,208121,000000208121.jpg,download,http://images.cocodataset.org/train2017/000000208121.jpg,http://farm3.staticflickr.com/2538/3800883468_12af3c0b50_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000208868.jpg,train,horizontal_bottle,COCO 2017 train,208868,000000208868.jpg,download,http://images.cocodataset.org/train2017/000000208868.jpg,http://farm3.staticflickr.com/2509/3740042562_3249a62078_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/val/coco_train2017_000000209930.jpg,val,horizontal_bottle,COCO 2017 train,209930,000000209930.jpg,download,http://images.cocodataset.org/train2017/000000209930.jpg,http://farm3.staticflickr.com/2542/3914724766_3a38559cd3_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/val/coco_train2017_000000210149.jpg,val,person_negative,COCO 2017 train,210149,000000210149.jpg,download,http://images.cocodataset.org/train2017/000000210149.jpg,http://farm7.staticflickr.com/6010/6195561006_98f7d7495e_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000210542.jpg,train,horizontal_bottle,COCO 2017 train,210542,000000210542.jpg,download,http://images.cocodataset.org/train2017/000000210542.jpg,http://farm9.staticflickr.com/8065/8216933727_4e3e8b4571_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000210568.jpg,train,horizontal_bottle,COCO 2017 train,210568,000000210568.jpg,download,http://images.cocodataset.org/train2017/000000210568.jpg,http://farm3.staticflickr.com/2574/4117774049_26fc6425c3_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000211683.jpg,train,horizontal_bottle,COCO 2017 train,211683,000000211683.jpg,download,http://images.cocodataset.org/train2017/000000211683.jpg,http://farm4.staticflickr.com/3321/3555546434_8a19eea5b7_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1
dataset_v3/images/val/coco_train2017_000000211927.jpg,val,horizontal_bottle,COCO 2017 train,211927,000000211927.jpg,download,http://images.cocodataset.org/train2017/000000211927.jpg,http://farm1.staticflickr.com/65/220812259_eba08c2f81_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000213148.jpg,train,keyboard,COCO 2017 train,213148,000000213148.jpg,download,http://images.cocodataset.org/train2017/000000213148.jpg,http://farm2.staticflickr.com/1429/1381476742_ca3bff652c_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,0
dataset_v3/images/train/coco_train2017_000000213838.jpg,train,horizontal_bottle,COCO 2017 train,213838,000000213838.jpg,download,http://images.cocodataset.org/train2017/000000213838.jpg,http://farm4.staticflickr.com/3564/3348385005_5095c21371_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000214990.jpg,train,keyboard,COCO 2017 train,214990,000000214990.jpg,download,http://images.cocodataset.org/train2017/000000214990.jpg,http://farm4.staticflickr.com/3275/3026935132_d3fde2f8fa_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000215081.jpg,train,horizontal_bottle,COCO 2017 train,215081,000000215081.jpg,download,http://images.cocodataset.org/train2017/000000215081.jpg,http://farm1.staticflickr.com/81/235357372_c326b1abd0_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/train/coco_train2017_000000216685.jpg,train,horizontal_bottle,COCO 2017 train,216685,000000216685.jpg,download,http://images.cocodataset.org/train2017/000000216685.jpg,http://farm5.staticflickr.com/4027/4715488641_56e8399cf5_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1
dataset_v3/images/train/coco_train2017_000000217623.jpg,train,horizontal_bottle,COCO 2017 train,217623,000000217623.jpg,download,http://images.cocodataset.org/train2017/000000217623.jpg,http://farm3.staticflickr.com/2578/4137616783_522c1a4374_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/val/coco_train2017_000000217825.jpg,val,person_negative,COCO 2017 train,217825,000000217825.jpg,download,http://images.cocodataset.org/train2017/000000217825.jpg,http://farm3.staticflickr.com/2256/2311312102_2279b2cbe9_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,0
dataset_v3/images/train/coco_train2017_000000220109.jpg,train,horizontal_bottle,COCO 2017 train,220109,000000220109.jpg,download,http://images.cocodataset.org/train2017/000000220109.jpg,http://farm3.staticflickr.com/2264/2196560136_c504bbc458_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2
dataset_v3/images/train/coco_train2017_000000220795.jpg,train,horizontal_bottle,COCO 2017 train,220795,000000220795.jpg,download,http://images.cocodataset.org/train2017/000000220795.jpg,http://farm4.staticflickr.com/3075/2741806223_b2952fb224_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5
dataset_v3/images/train/coco_train2017_000000222075.jpg,train,horizontal_bottle,COCO 2017 train,222075,000000222075.jpg,download,http://images.cocodataset.org/train2017/000000222075.jpg,http://farm4.staticflickr.com/3539/3642406812_28d80316bc_z.jpg,2,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1
dataset_v3/images/train/coco_train2017_000000222395.jpg,train,horizontal_bottle,COCO 2017 train,222395,000000222395.jpg,download,http://images.cocodataset.org/train2017/000000222395.jpg,http://farm4.staticflickr.com/3532/3866532195_c163bb7d3f_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1
dataset_v3/images/val/coco_train2017_000000223270.jpg,val,keyboard,COCO 2017 train,223270,000000223270.jpg,download,http://images.cocodataset.org/train2017/000000223270.jpg,http://farm1.staticflickr.com/45/134472316_f571328e0c_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000223942.jpg,train,keyboard,COCO 2017 train,223942,000000223942.jpg,download,http://images.cocodataset.org/train2017/000000223942.jpg,http://farm1.staticflickr.com/32/64701065_c952bb7229_z.jpg,5,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,0
dataset_v3/images/train/coco_train2017_000000227709.jpg,train,keyboard,COCO 2017 train,227709,000000227709.jpg,download,http://images.cocodataset.org/train2017/000000227709.jpg,http://farm1.staticflickr.com/33/59910467_2401bc2e4a_z.jpg,4,Attribution License,http://creativecommons.org/licenses/by/2.0/,0
dataset_v3/images/val/coco_train2017_000000230644.jpg,val,person_negative,COCO 2017 train,230644,000000230644.jpg,download,http://images.cocodataset.org/train2017/000000230644.jpg,http://farm4.staticflickr.com/3668/9605552935_5fbe003af1_z.jpg,3,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,0
dataset_v3/images/train/coco_train2017_000000231593.jpg,train,horizontal_bottle,COCO 2017 train,231593,000000231593.jpg,download,http://images.cocodataset.org/train2017/000000231593.jpg,http://farm2.staticflickr.com/1074/541033899_c6828a1e8a_z.jpg,1,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1
